Path/Name,Phrase
base256/spheroid,Sphäroid
base256/spigot,Zapfhahn
base256/spindle,Spindel
base256/spyglass,Fernglas
base256/stagehand,Bühnenarbeiter
base256/stagnate,stagnieren
base256/stairway,Treppe
base256/standard,Standard
base256/stapler,Hefter
base256/steamship,Dampfschiff
base256/sterling,Sterling
base256/stethoscope,Stethoskop
base256/stockman,Viehzüchter
base256/stopwatch,Stoppuhr
base256/stormy,stürmisch
base256/stupendous,erstaunlich
base256/sugar,Zucker
base256/supportive,unterstützend
base256/surmount,überwinden
base256/surrender,Kapitulation
base256/suspense,Spannung
base256/suspicious,verdächtig
base256/sweatband,Schweißband
base256/swelter,schwitzen
base256/sympathy,Mitgefühl
base256/tactics,Taktik
base256/talon,Kralle
base256/tambourine,Tamburin
base256/tapeworm,Bandwurm
base256/telephone,Telefon
base256/tempest,Sturm
base256/therapist,Therapeut
base256/this,dies
base256/tiger,Tiger
base256/tissue,Gewebe
base256/tobacco,Tabak
base256/tolerance,Toleranz
base256/tomorrow,morgen
base256/tonic,Tonic
base256/topmost,oberste
base256/torpedo,Torpedo
base256/tracker,Verfolger
base256/tradition,Tradition
base256/transit,Transit
base256/trauma,Trauma
base256/travesty,Travestie
base256/treadmill,Laufband
base256/trombonist,Posaunist
base256/trouble,Ärger
base256/truncated,abgeschnitten
base256/tumor,Tumor
base256/tunnel,Tunnel
base256/tycoon,Tycoon
base256/typewriter,Schreibmaschine
base256/ultimate,ultimativ
base256/uncut,ungeschnitten
base256/undaunted,unerschrocken
base256/underfoot,unter den Füßen
base256/unearth,ausgraben
base256/unicorn,Einhorn
base256/unify,vereinen
base256/universe,Universum
base256/unravel,entwirren
base256/unwind,entspannen
base256/upcoming,bevorstehend
base256/uproot,entwurzeln
base256/upset,verärgert
base256/upshot,Ergebnis
base256/vacancy,Vakanz
base256/vagabond,Vagabund
base256/vapor,Dampf
base256/vertigo,Schwindel
base256/village,Dorf
base256/virus,Virus
base256/visitor,Besucher
base256/vocalist,Sänger
base256/voyager,Reisende
base256/waffle,Waffel
base256/wallet,Geldbörse
base256/warranty,Garantie
base256/watchword,Losung
base256/wayside,Wegesrand
base256/whimsical,launisch
base256/willow,Weide
base256/woodlark,Heidelerche
base256/yesteryear,vergangene Jahre
features/agent_logged_in,Agent angemeldet.
features/agent_logged_out,Agent abgemeldet.
features/agent_pause,Agent pausiert.
features/agent_toggle_error,Fehler beim Umschalten des Agentenstatus.
features/agent_unpause,Agent fortgesetzt.
features/anonymous_call_disabled,Anonyme Anrufe deaktiviert.
features/anonymous_call_enabled,Anonyme Anrufe aktiviert.
features/authorization_code_invalid,Ungültiger Autorisierungscode.
features/authorization_code_saved,Autorisierungscode gespeichert.
features/blacklist_added_success,Nummer zur Sperrliste hinzugefügt.
features/blacklist_enter_number,"Bitte geben Sie die Nummer ein, die Sie sperren möchten."
features/blacklist_enter_number_remove,"Bitte geben Sie die Nummer ein, die Sie entsperren möchten."
features/blacklist_error_duplicate,Diese Nummer ist bereits gesperrt.
features/blacklist_error_generic,Fehler beim Aktualisieren der Sperrliste.
features/blacklist_error_invalid,Ungültige Nummer.
features/blacklist_last_success,Letzte eingehende Nummer gesperrt.
features/blacklist_removed_success,Nummer von der Sperrliste entfernt.
features/call_flow_disabled,Anrufablauf deaktiviert.
features/call_flow_enabled,Anrufablauf aktiviert.
features/call_parked,Anruf geparkt.
features/callback_invalid,Ungültige Rückrufnummer.
features/callback_scheduled,Rückruf geplant.
features/callback_unavailable,Rückruf derzeit nicht verfügbar.
features/cache_list_failed,Fehler beim Auflisten des Caches.
features/cache_purge_failed,Fehler beim Bereinigen des Caches.
features/cache_purged_successfully,Cache erfolgreich bereinigt.
features/confirm_new_feature_password,Bitte bestätigen Sie Ihr neues Funktionspasswort.
features/conference_ended,Die Konferenz ist beendet.
features/conference_invalid,Ungültige Konferenz.
features/conference_max_participants,Maximale Teilnehmerzahl erreicht.
features/conference_moderator_entry,Der Moderator ist der Konferenz beigetreten.
features/conference_recording,Diese Konferenz wird aufgezeichnet.
features/conference_wait_moderator,Bitte warten Sie auf den Moderator.
features/current-time-is,Die aktuelle Uhrzeit ist...
features/customer_code_saved,Kundencode gespeichert.
features/demo-echotest,"Dies ist ein Echo-Test. Alles, was Sie sagen, wird wiederholt."
features/dnd_disabled,Bitte nicht stören deaktiviert.
features/dnd_enabled,Bitte nicht stören aktiviert.
features/enter_authorization_code,Bitte geben Sie Ihren Autorisierungscode ein.
features/enter_current_feature_password,Bitte geben Sie Ihr aktuelles Funktionspasswort ein.
features/enter_customer_code,Bitte geben Sie Ihren Kundencode ein.
features/enter_destination_number,Bitte geben Sie die Zielnummer ein.
features/enter_extension_to_purge,Bitte geben Sie die zu bereinigende Nebenstelle ein.
features/enter_feature_password,Bitte geben Sie Ihr Funktionspasswort ein.
features/enter_new_feature_password,Bitte geben Sie Ihr neues Funktionspasswort ein.
features/enter_password,Bitte geben Sie Ihr Passwort ein.
features/enter_pin,Bitte geben Sie Ihre PIN ein.
features/enter_queue,Bitte geben Sie die Warteschlangennummer ein.
features/fallback_routing,Fallback-Routing aktiviert.
features/feature_activated,Funktion aktiviert.
features/feature_not_allowed,Diese Funktion ist für Sie nicht erlaubt.
features/feature_not_available,Diese Funktion ist nicht verfügbar.
features/feature_password_mismatch,Passwörter stimmen nicht überein.
features/feature_password_updated_successfully,Funktionspasswort erfolgreich aktualisiert.
features/features_password_ok,Passwort akzeptiert.
features/features_password_prompt,Bitte geben Sie das Funktionspasswort ein.
features/features_password_wrong,Falsches Passwort.
features/holiday_closure,Wir sind derzeit wegen Feiertag geschlossen.
features/hotdesk_login,Hotdesk-Anmeldung.
features/hotdesk_login_required,Hotdesk-Anmeldung erforderlich.
features/hotdesk_logout,Hotdesk-Abmeldung.
features/hotdesk_success,Hotdesk-Vorgang erfolgreich.
features/im-sorry,Es tut mir leid.
features/incorrect_current_feature_password,Aktuelles Funktionspasswort ist falsch.
features/invalid_entry,Ungültige Eingabe.
features/invalid_feature_code,Ungültiger Funktionscode.
features/invalid_feature_password,Ungültiges Funktionspasswort.
features/invalid_password,Ungültiges Passwort.
features/invalid_pin,Ungültige PIN.
features/invalid_park_slot,Ungültiger Parkplatz.
features/ivr-test-goodbye,Testen Sie die Sprachführung. Auf Wiedersehen.
features/ivr-test-instructions,"Drücken Sie eine Taste, um die Tonwahl zu testen."
features/ivr-test-invalid,Das war eine ungültige Eingabe.
features/ivr-test-welcome,Willkommen zum Sprachführungstest.
features/night_mode_disabled,Nachtmodus deaktiviert.
features/night_mode_enabled,Nachtmodus aktiviert.
features/no_available_parking,Keine Parkplätze verfügbar.
features/paging_group_invalid,Ungültige Durchsagegruppe.
features/paging_not_allowed,Durchsage nicht erlaubt.
features/phone_locked,Telefon gesperrt.
features/phone_unlocked,Telefon entsperrt.
features/pickup_group_empty,Keine Anrufe zum Abholen.
features/pickup_not_allowed,Anrufübernahme nicht erlaubt.
features/promo_april2025,Sonderangebot April 2025.
features/queue_added,Sie wurden zur Warteschlange hinzugefügt.
features/queue_enter_queue,Bitte geben Sie die Warteschlangennummer ein.
features/queue_error,Warteschlangenfehler.
features/queue_final_exit,Sie haben die Warteschlange verlassen.
features/queue_invalid,Ungültige Warteschlange.
features/queue_join_welcome,Willkommen in der Warteschlange.
features/queue_no_agents_available,Derzeit sind keine Agenten verfügbar.
features/queue_periodic_announcement,Vielen Dank für Ihre Geduld. Bitte bleiben Sie in der Leitung.
features/queue_position_number,Sie sind Nummer...
features/queue_position_suffix,...in der Warteschlange.
features/queue_removed,Sie wurden aus der Warteschlange entfernt.
features/queue_wait_prefix,Die geschätzte Wartezeit ist...
features/queue_wait_suffix,...Minuten.
features/reminder_enter_time,Bitte geben Sie die Erinnerungszeit ein.
features/reminder_error,Fehler beim Erstellen der Erinnerung.
features/reminder_record_message,Bitte nehmen Sie Ihre Erinnerungsnachricht auf.
features/reminder_saved,Erinnerung gespeichert.
features/remote_wakeup_enter_ext,Bitte geben Sie die Nebenstelle für den Weckruf ein.
features/remote_wakeup_enter_time,Bitte geben Sie die Weckzeit ein.
features/remote_wakeup_error,Fehler beim Einrichten des Weckrufs.
features/remote_wakeup_scheduled,Weckruf geplant.
features/select_cache_type,Bitte wählen Sie den Cache-Typ.
features/sim-incoming-call-did,Eingehender Anruf von DID...
features/sim-incoming-cid,Anrufer-ID...
features/speak_last_call_prompt,Letzte Anrufnummer...
features/speak_last_not_found,Keine letzten Anrufe gefunden.
features/speed_dial_invalid,Ungültige Kurzwahl.
features/speed_dial_not_found,Kurzwahl nicht gefunden.
features/speed_dial_set,Kurzwahl gespeichert.
features/status_dnd_enabled,Bitte nicht stören ist aktiviert.
features/voicemail_goodbye,Auf Wiedersehen.
features/voicemail_welcome,Willkommen in Ihrer Mailbox.
features/wakeup_cancel_success,Weckruf erfolgreich abgesagt.
features/wakeup_enter_time,Bitte geben Sie die Weckzeit ein.
features/wakeup_error_generic,Fehler beim Einrichten des Weckrufs.
features/wakeup_error_invalid,Ungültige Weckzeit.
features/wakeup_scheduled,Weckruf geplant für...
features/wrong_password,Falsches Passwort.
features/your_extension_is,Ihre Nebenstelle ist...
features/queue_callback_option,"Um einen Rückruf zu erhalten, drücken Sie 1."
features/queue_callback_confirm,Sie haben einen Rückruf angefordert.
features/queue_callback_enter_number,Bitte geben Sie Ihre Rückrufnummer ein.
features/queue_callback_invalid_number,Die eingegebene Nummer ist ungültig. Bitte versuchen Sie es erneut.
features/queue_callback_thanks,Vielen Dank. Wir rufen Sie baldmöglichst zurück. Auf Wiedersehen.
features/queue_callback_announcement,"Dies ist Ihr angeforderter Rückruf. Bitte warten Sie, während wir Sie mit einem Agenten verbinden."
features/callback_rate_limit,Sie haben das maximale Limit für Rückrufanfragen erreicht. Bitte versuchen Sie es später erneut.
phonetic-ascii/200,Ärger
phonetic-ascii/201,Ökonom
phonetic-ascii/202,Übermut
phonetic-ascii/203,Eszet
digits/h-1_m,Erster
digits/h-2_m,Zweiter
digits/h-3_m,Dritter
digits/h-4_m,Vierter
digits/h-5_m,Fünfter
digits/h-6_m,Sechster
digits/h-7_m,Siebter
digits/h-8_m,Achter
digits/h-9_m,Neunter
digits/h-10_m,Zehnter
digits/h-11_m,Elfter
digits/h-12_m,Zwölfter
digits/h-13_m,Dreizehnter
digits/h-14_m,Vierzehnter
digits/h-15_m,Fünfzehnter
digits/h-16_m,Sechzehnter
digits/h-17_m,Siebzehnter
digits/h-18_m,Achtzehnter
digits/h-19_m,Neunzehnter
digits/h-20_m,Zwanzigster
digits/h-30_m,Dreissigster
digits/h-1_f,Erste
digits/h-2_f,Zweite
digits/h-3_f,Dritte
digits/h-4_f,Vierte
digits/h-5_f,Fünfte
digits/h-6_f,Sechste
digits/h-7_f,Siebte
digits/h-8_f,Achte
digits/h-9_f,Neunte
digits/h-10_f,Zehnte
digits/h-11_f,Elfte
digits/h-12_f,Zwölfte
digits/h-13_f,Dreizehnte
digits/h-14_f,Vierzehnte
digits/h-15_f,Fünfzehnte
digits/h-16_f,Sechzehnte
digits/h-17_f,Siebzehnte
digits/h-18_f,Achtzehnte
digits/h-19_f,Neunzehnte
digits/h-20_f,Zwanzigste
digits/h-30_f,Dreissigste
digits/h-1_n,Erstes
digits/h-2_n,Zweites
digits/h-3_n,Drittes
digits/h-4_n,Viertes
digits/h-5_n,Fünftes
digits/h-6_n,Sechstes
digits/h-7_n,Siebtes
digits/h-8_n,Achtes
digits/h-9_n,Neuntes
digits/h-10_n,Zehntes
digits/h-11_n,Elftes
digits/h-12_n,Zwölftes
digits/h-13_n,Dreizehntes
digits/h-14_n,Vierzehntes
digits/h-15_n,Fünfzehntes
digits/h-16_n,Sechzehntes
digits/h-17_n,Siebzehntes
digits/h-18_n,Achtzehntes
digits/h-19_n,Neunzehntes
digits/h-20_n,Zwanzigstes
digits/h-30_n,Dreissigstes
digits/millionen,Millionen
digits/milliarden,Milliarden
digits/1_m,Ein
digits/1_f,Eine
digits/1_n,Ein
digits/1-and,Ein und
digits/2-and,Zwei und
digits/3-and,Drei und
digits/4-and,Vier und
digits/5-and,Fünf und
digits/6-and,Sechs und
digits/7-and,Sieben und
digits/8-and,Acht und
digits/9-and,Neun und
